scenario_id,subject,difficulty,trial_mode,mode,condition,seed,success,completion_time_sec,total_inputs,interactions,motion_tool_calls,mode_switches,direction_reversals,dropped_inputs,selection_perturbations,direction_perturbations,target_filtered_out,terminated_at_max_ticks,end_reason
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,sel_high,3,1,7.828,13,1,2,1,0,0,0,0,1,0,task_complete
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,sel_high,4,1,8.432,9,7,2,1,0,0,3,0,1,0,task_complete
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,compound_mid,0,1,11.4001,11,1,2,1,0,2,0,1,1,0,task_complete
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,compound_mid,1,1,25.7639,34,1,2,1,6,3,0,7,1,0,task_complete
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,compound_mid,2,1,13.6147,14,1,2,1,2,3,0,1,1,0,task_complete
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,compound_mid,3,1,16.8793,19,1,2,1,0,2,0,3,1,0,task_complete
manual_s1_hard_trial_20260220_123705,s1,hard,manual,prime,compound_mid,4,1,10.8409,9,7,2,1,0,0,3,2,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,clean,0,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,clean,1,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,clean,2,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,clean,3,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,clean,4,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_low,0,1,4.9944,17,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_low,1,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_low,2,1,4.9944,17,1,1,1,0,0,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_low,3,1,4.3512,13,1,1,1,0,0,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_low,4,1,4.3512,13,1,1,1,0,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_high,0,1,4.9944,17,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_high,1,1,4.9944,17,1,1,1,0,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_high,2,1,6.2808,25,1,1,1,0,0,0,7,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_high,3,1,4.3512,13,1,1,1,0,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,dir_high,4,1,4.3512,13,1,1,1,0,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_low,0,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_low,1,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_low,2,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_low,3,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_low,4,1,8.316,9,11,3,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_high,0,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_high,1,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_high,2,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_high,3,1,4.3512,13,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,sel_high,4,1,6.012,9,6,2,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,compound_mid,0,1,7.9233,11,1,1,1,0,2,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,compound_mid,1,1,13.919,22,1,1,1,0,3,0,5,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,compound_mid,2,1,9.5731,14,1,1,1,0,3,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,compound_mid,3,1,12.2729,19,1,1,1,0,2,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_121852,s2,easy,manual,prime,compound_mid,4,1,11.6501,13,11,3,1,0,0,5,2,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,clean,0,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,clean,1,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,clean,2,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,clean,3,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,clean,4,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_low,0,1,5.2464,35,1,1,1,0,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_low,1,1,8.218,69,1,1,1,2,0,0,8,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_low,2,1,6.7322,52,1,1,1,0,0,0,7,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_low,3,1,5.2464,35,1,1,1,0,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_low,4,1,5.2464,35,1,1,1,0,0,0,5,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_high,0,1,5.2464,35,1,1,1,0,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_high,1,1,17.1328,171,1,1,1,2,0,0,36,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_high,2,1,5.2464,35,1,1,1,0,0,0,10,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_high,3,1,6.7322,52,1,1,1,0,0,0,12,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,dir_high,4,1,9.7038,86,1,1,1,0,0,0,22,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_low,0,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_low,1,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_low,2,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_low,3,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_low,4,1,7.096,35,5,2,1,0,0,2,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_high,0,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_high,1,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_high,2,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_high,3,1,5.2464,35,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,sel_high,4,1,7.1834,35,6,2,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,compound_mid,0,1,14.8941,33,1,1,1,0,2,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,compound_mid,1,1,28.1816,64,1,1,1,2,6,0,9,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,compound_mid,2,1,14.8065,32,1,1,1,0,3,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,compound_mid,3,1,16.0185,33,1,1,1,0,2,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122028,s2,easy,manual,prime,compound_mid,4,1,23.5857,49,6,2,1,0,3,3,3,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,clean,0,1,7.0938,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,clean,1,1,7.0938,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,clean,2,1,7.0938,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,clean,3,1,7.0938,28,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,clean,4,1,7.0938,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_low,0,1,7.0938,28,1,1,1,0,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_low,1,1,10.1934,46,1,1,1,6,0,0,6,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_low,2,1,7.0938,28,1,1,1,6,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_low,3,1,10.1934,46,1,1,1,2,0,0,6,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_low,4,1,13.293,64,1,1,1,0,0,0,9,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_high,0,1,7.0938,28,1,1,1,0,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_high,1,1,7.0938,28,1,1,1,6,0,0,5,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_high,2,1,10.1934,46,1,1,1,6,0,0,12,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_high,3,1,10.1934,46,1,1,1,2,0,0,11,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,dir_high,4,1,7.0938,28,1,1,1,0,0,0,8,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_low,0,1,7.0938,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_low,1,1,7.0938,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_low,2,1,7.0938,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_low,3,1,7.0938,28,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_low,4,1,13.3656,37,11,3,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_high,0,1,7.0938,28,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_high,1,1,7.0938,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_high,2,1,7.0938,28,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_high,3,1,7.0938,28,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,sel_high,4,1,7.905,19,6,2,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,compound_mid,0,1,18.9692,35,1,1,1,0,2,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,compound_mid,1,1,27.5435,51,1,1,1,8,4,0,9,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,compound_mid,2,1,23.0658,42,1,1,1,6,4,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,compound_mid,3,1,23.6726,42,1,1,1,2,4,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122439,s2,easy,manual,prime,compound_mid,4,1,19.3333,26,11,3,1,0,2,4,4,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,clean,0,1,5.2075,10,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,clean,1,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,clean,2,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,clean,3,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,clean,4,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_low,0,1,6.9025,16,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_low,1,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_low,2,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_low,3,1,6.9025,16,1,1,1,4,0,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_low,4,1,5.2075,10,1,1,1,2,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_high,0,1,6.9025,16,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_high,1,1,5.2075,10,1,1,1,2,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_high,2,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_high,3,1,6.055,13,1,1,1,2,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,dir_high,4,1,5.2075,10,1,1,1,2,0,0,3,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_low,0,1,5.2075,10,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_low,1,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_low,2,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_low,3,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_low,4,1,11.685,10,8,4,1,2,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_high,0,1,5.2075,10,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_high,1,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_high,2,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_high,3,1,5.2075,10,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,sel_high,4,1,7.2725,7,6,2,1,2,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,compound_mid,0,1,9.6271,11,1,1,1,0,2,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,compound_mid,1,1,15.3643,19,1,1,1,2,3,0,5,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,compound_mid,2,1,9.3433,11,1,1,1,4,2,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,compound_mid,3,1,10.2359,12,1,1,1,2,1,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_122603,s2,easy,manual,prime,compound_mid,4,1,8.5545,7,6,2,1,2,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,clean,0,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,clean,1,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,clean,2,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,clean,3,1,5.3992,7,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,clean,4,1,5.3992,7,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_low,0,1,6.6364,10,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_low,1,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_low,2,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_low,3,1,5.3992,7,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_low,4,1,5.3992,7,1,1,1,2,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_high,0,1,6.6364,10,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_high,1,1,5.3992,7,1,1,1,0,0,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_high,2,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_high,3,1,7.8736,13,1,1,1,2,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,dir_high,4,1,5.3992,7,1,1,1,2,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_low,0,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_low,1,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_low,2,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_low,3,1,5.3992,7,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_low,4,1,8.5488,7,5,2,1,2,0,2,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_high,0,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_high,1,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_high,2,1,5.3992,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_high,3,1,5.3992,7,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,sel_high,4,1,8.9612,7,6,2,1,2,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,compound_mid,0,1,7.6542,6,1,1,1,0,1,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,compound_mid,1,1,7.6328,7,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,compound_mid,2,1,7.0386,6,1,1,1,0,1,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,compound_mid,3,1,8.0016,7,1,1,1,2,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_122937,s2,easy,manual,prime,compound_mid,4,1,10.6103,7,6,2,1,2,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,clean,0,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,clean,1,1,7.3666,33,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,clean,2,1,6.1274,25,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,clean,3,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,clean,4,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_low,0,1,6.1274,25,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_low,1,1,7.3666,33,1,1,1,6,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_low,2,1,8.6058,41,1,1,1,6,0,0,6,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_low,3,1,6.1274,25,1,1,1,0,0,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_low,4,1,6.1274,25,1,1,1,0,0,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_high,0,1,8.6058,41,1,1,1,0,0,0,6,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_high,1,1,14.8018,81,1,1,1,10,0,0,16,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_high,2,1,7.3666,33,1,1,1,6,0,0,10,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_high,3,1,6.1274,25,1,1,1,0,0,0,8,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,dir_high,4,1,6.1274,25,1,1,1,0,0,0,7,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_low,0,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_low,1,1,7.3666,33,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_low,2,1,6.1274,25,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_low,3,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_low,4,1,11.4509,33,8,3,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_high,0,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_high,1,1,7.3666,33,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_high,2,1,6.1274,25,1,1,1,6,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_high,3,1,6.1274,25,1,1,1,0,0,0,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,sel_high,4,1,7.1627,17,6,2,1,0,0,3,0,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,compound_mid,0,1,16.4299,31,1,1,1,0,2,0,2,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,compound_mid,1,1,44.9641,91,1,1,1,10,6,0,16,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,compound_mid,2,1,12.9006,22,1,1,1,6,3,0,1,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,compound_mid,3,1,24.2279,45,1,1,1,0,4,0,4,1,0,task_complete
manual_s2_easy_trial_20260219_123040,s2,easy,manual,prime,compound_mid,4,1,14.503,23,6,2,1,0,2,3,4,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,clean,0,1,7.7228,43,1,2,1,0,0,0,0,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,clean,1,1,7.7228,43,1,2,1,2,0,0,0,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,clean,2,1,7.7228,43,1,2,1,4,0,0,0,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,clean,3,1,7.7228,43,1,2,1,0,0,0,0,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,clean,4,1,7.7228,43,1,2,1,0,0,0,0,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,dir_low,0,1,7.7228,43,1,2,1,0,0,0,4,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,dir_low,1,1,7.7228,43,1,2,1,2,0,0,5,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,dir_low,2,1,9.0346,57,1,2,1,4,0,0,7,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,dir_low,3,1,7.7228,43,1,2,1,0,0,0,6,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,dir_low,4,1,13.3456,85,3,3,1,0,0,0,11,1,0,task_complete
manual_s2_hard_trial_20260219_125246,s2,hard,manual,prime,dir_high,0,1,7.7228,43,1,2,1,0,0,0,6,1,0,task_complete
